iteration,timestamp,shard,initial_soc_l1_mwh,first_battery_departure_mw,hours,no_reset,endpoint_movement_l1_mwh,dc_endpoint_movement_l1_mwh,dc_throughput_mwh,ac_throughput_mwh,excess_throughput_mwh,planned_charge_mwh,planned_discharge_mwh,max_planned_soc_excursion_l1_mwh,first_fleet_power_mw,second_fleet_power_mw,third_fleet_power_mw,clean_round_trip,archive_path,archive_sha256,controller
682,2025-01-29 10:00:00+00:00,shard-001,0.0,93.59333740247033,3,False,484.0194746962203,484.0194746962203,484.01947810352647,484.01947469621575,-4.547473508864641e-12,484.01947048480514,4.211410669315146e-06,484.01947469621916,-105.16650751718213,-198.12946473274127,-180.72349402347106,False,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-000682-96135d0277e91a49.json.gz,448ad0726b97f48cd7246fe554e98c462f8764592304568a3780577b0e39fbcb,ac-682-00-primary_controlling
2895,2025-05-01 15:00:00+00:00,shard-003,9.130563633462374e-06,92.592013600769,3,True,3.680389825114899e-05,4.4569192911472766e-05,4.456919286043987e-05,185.5534421721088,185.55340536821055,92.77670303473714,92.77673913737166,92.7767029180079,-92.5920059448999,-0.18469697310787356,92.77673902064231,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-003/window-002895-828252d3a8d01b8c.json.gz,a550399eb442addb2c3c24cbd63f550283a90c49f437d27b9e1083754b7303c1,ac-2895-02-copied_target_free
4768,2025-07-18 16:00:00+00:00,shard-006,4.9516672518734595e-05,92.34674792404704,3,True,0.0004786086760546482,0.00043332208795021643,0.0004376922328714598,184.69372930230028,184.69325069362424,92.34706668878388,92.34666261351641,92.34666859035377,-92.34664764028527,-2.0950068492134877e-05,92.34626451508629,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-006/window-004768-speculative.json.gz,c0193df913711aa6a2dee37956d5a9c97c6036f874b929ae02106a93b7636beb,s4b-shard-006/ac-004768/spec-v1-00
2703,2025-04-23 15:00:00+00:00,shard-003,3.320309874306135e-05,92.06855666181703,3,True,6.68625505135731e-05,8.443451923430614e-05,8.73081788235489e-05,184.40910671380607,184.40903985125556,92.20456920470056,92.20453750910552,92.20456700584236,-92.06855662886767,-0.13598270522309547,92.20450763849573,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-003/window-002703-1521f85b1dd01ed6.json.gz,c7bc705067288e5ba78a7c587383e9824ca6c7b8aa702b7a25032f4185845f57,ac-2703-00-primary_controlling
3327,2025-05-19 15:00:00+00:00,shard-004,2.446803098155037e-05,91.52726452137533,3,True,6.020980188337077e-05,4.9572286477728156e-05,5.606440566346897e-05,183.0570438847665,183.0569836749646,91.52849364634986,91.52855023841666,91.52851177804311,-91.52725388159311,-0.0012206316235402722,91.52853110528346,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-004/window-003327-speculative.json.gz,15d54576fc1dec236d52e11b4665e084b9fe3330ae3fed9d877cf8b376216783,s4b-shard-004/ac-003327/spec-v1-00
5272,2025-08-08 16:00:00+00:00,shard-007,0.0001895774335238798,89.89200983989917,3,True,5.28133159344884,5.28114586107133,5.281150220940981,185.06478756570564,179.7834559722568,89.89176236725949,95.17302519844617,89.89183363570861,-89.89171331585221,4.442371336702678e-05,95.17293172332553,False,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005272-speculative.json.gz,3cb5260dec768a3f83e64bad7111766fe4d56802d0963d3659ff795644619ce5,s4b-shard-007/ac-005272/spec-v1-00
2871,2025-04-30 15:00:00+00:00,shard-003,2.3014826584209086e-05,88.27736789077609,3,True,5.071786931011568e-05,3.3454482307643946e-05,3.907591890192833e-05,176.55508385052238,176.55503313265308,88.27752648983123,88.27755736069113,88.27753854368383,-88.2773574382463,-0.00015065760049802194,88.2775389667067,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-003/window-002871-714a9925f672512b.json.gz,5321f980d6b46f1ead7a5789849d4a56cd73df227d1fc39cc81235e972c7dc4b,ac-2871-00-primary_controlling
5583,2025-08-21 15:00:00+00:00,shard-007,1.6875472138799807e-05,84.2980961534097,3,True,3.212863722446002e-05,3.3104904409775315e-05,3.960932728069582e-05,168.59622867117983,168.5961965425426,84.29810340017838,84.29812527100148,84.2981166400179,-84.29808777535041,9.474830070704119e-07,84.29810869869051,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005583-speculative.json.gz,3dafdfa017b2f617a48369a3cc9369c75e4f6309733e0d906bc327010232308b,s4b-shard-007/ac-005583/spec-v1-00
2127,2025-03-30 15:00:00+00:00,shard-002,3.19056920350079e-05,83.37979597242021,3,True,6.4426745152113e-05,6.050721352937258e-05,6.204092315310091e-05,167.07527201014102,167.07520758339587,83.53760620132662,83.53766580881444,83.53763390227519,-83.37978523486895,-0.15779197658055322,83.53763681893732,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-002/window-002127-6f8d2f708441bf77.json.gz,74eda7cf97c1b6cae4ab211681d4c8612abbbe4754721a4493e36ed6d9166300,ac-2127-02-copied_target_free
3063,2025-05-08 15:00:00+00:00,shard-004,0.00016836910847069838,76.17857163469323,3,True,0.00014249912862822215,2.974897062705444e-05,3.43122043671969e-05,152.92556857892714,152.9254260797985,76.46274852814408,76.46282005078305,76.46273479212796,-76.1785796156264,-0.28415517650070043,76.46280631476607,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-004/window-003063-bcfe3a1903404379.json.gz,678e2d8c6bdb72e93e482780a475e19c0c3895742502f6ce0177fc53acaad5ca,ac-3063-00-primary_controlling
2439,2025-04-12 15:00:00+00:00,shard-003,1.0724857254361397e-05,75.10299682131966,3,True,2.663880658479445e-05,2.9808027501736223e-05,3.0066573622821938e-05,150.44403632482937,150.44400968602278,75.22200737228174,75.22202895254763,75.22202208133011,-75.10298708155918,-0.11900425528900874,75.22201291711407,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-003/window-002439-dfaaa5b6bcb0e4fa.json.gz,126f9d609134d2870a8a29f8b719f759442e1b7d5767a8bed3f241fac645063c,ac-2439-00-primary_controlling
2103,2025-03-29 15:00:00+00:00,shard-002,0.00035663000946720754,73.54762621516295,3,True,0.0004978665940004023,0.00017831887844126874,0.00017831887849355046,147.61251505753745,147.61201719094345,73.80649628240613,73.8060187751313,73.80624278449648,-73.54769347719332,-0.2585493073006079,73.8057652772191,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-002/window-002103-5feb037cdd335ee3.json.gz,c9b8c368a876a4ec6b4331dac79a3d281b80bc1c8f158364d0eaeda763194839,ac-2103-00-primary_controlling
2847,2025-04-29 15:00:00+00:00,shard-003,0.00014025223788775507,70.75391834619707,3,True,0.0001945594932334406,5.835310033878299e-05,6.11064992097931e-05,141.50840507691674,141.50821051742352,70.754217889735,70.75418718718176,70.75417843125999,-70.75394232539698,-0.00023610585963920408,70.75414772870336,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-003/window-002847-59c04228ca905ab0.json.gz,88f4089c9219321ad7c7287a74a290af55db04dd908e573d65ef627b9513c3a8,ac-2847-00-primary_controlling
5559,2025-08-20 15:00:00+00:00,shard-007,7.851481711895758e-06,69.43052523765682,3,True,3.4223419106638175e-05,3.5100375697538766e-05,4.1654746953284386e-05,138.8610849827773,138.8610507593582,69.43052537967931,69.43055960309799,69.43053849457239,-69.43051806692091,5.802134428849048e-06,69.43054648820517,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005559-speculative.json.gz,cae6516ed32e8fe702b3a0c878bb65cf7f446cfc179af2ed1dcc85055063d96b,s4b-shard-007/ac-005559/spec-v1-00
7000,2025-10-19 16:00:00+00:00,shard-009,1.3355791068640765e-05,69.26568087943342,3,True,7.387191791341507e-05,8.061306847029909e-05,8.061306848985518e-05,138.53143772038814,138.53136384847022,69.26575381572536,69.26568390466278,69.26573352350641,-69.26570712692242,-2.6396583299623012e-05,69.26566361244313,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-009/window-007000-speculative.json.gz,d790b477720a997d944e3bcdd36d63ccc5cc7f9bdea693f23861288ac7311fd7,s4b-shard-009/ac-007000/spec-v1-00
7023,2025-10-20 15:00:00+00:00,shard-009,1.6435105981624926e-05,69.2653850970573,3,True,3.2853076581740304e-05,3.10928269553791e-05,3.1152204181438564e-05,138.53082644162498,138.5307935885484,69.26540237939922,69.26542406222575,69.26541653122001,-69.26537534625625,-9.269081828264461e-06,69.2654062981646,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-009/window-007023-speculative.json.gz,0038434081edbfe6a582b775530b092d9c868c3ce9627d25439c9f61894623a5,s4b-shard-009/ac-007023/spec-v1-00
1216,2025-02-20 16:00:00+00:00,shard-001,8.872167200024705e-05,68.72105864929053,3,True,207.01846099603378,207.01842025569724,207.0185146202746,207.02776764196744,0.009306645933662594,0.004653322967393746,207.02311431900006,207.0184609960334,68.71171122929194,4.3413611022780145,133.96538866446275,False,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001216-0a5113db6d6cdde2.json.gz,2d29c99ea7a768cd68501beea5b3d942d0c46f496c1b1124a24e7d3c78366728,ac-1216-00-primary_controlling
3351,2025-05-20 15:00:00+00:00,shard-004,1.2734770135691686e-05,68.44000604681193,3,True,3.6816237991399436e-05,3.503811206739815e-05,4.1012978823529275e-05,136.88007320937194,136.88003639313396,68.44002564661459,68.44004756275733,68.44003262463114,-68.44000629631512,-7.627807067640269e-06,68.44003584026493,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-004/window-003351-speculative.json.gz,2eccc5f05bd76afffa790205a382d82f04fc5e2aafe013f18b65edef01a66aeb,s4b-shard-004/ac-003351/spec-v1-00
3304,2025-05-18 16:00:00+00:00,shard-004,5.722312836187182e-05,68.07135579334191,3,True,0.0003190894727397864,0.00030158410927655366,0.0003067580898147131,136.1430650619116,136.14274597243886,68.07138295324593,68.07168210866568,68.07161969961896,-68.07105455554634,-8.592406260345072e-05,68.0714396350287,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-004/window-003304-speculative.json.gz,dbec0a574dbf1f32c9e5c59318c94678851f9bf1999827476ffca65040882291,s4b-shard-004/ac-003304/spec-v1-00
3495,2025-05-26 15:00:00+00:00,shard-004,1.5578129539062235e-05,65.26737580185795,3,True,4.0800872419921586e-05,3.643816456044835e-05,4.2550497211027393e-05,130.53490998085795,130.53486917998552,65.26744071482155,65.2674692660364,65.2674590636706,-65.26736167661257,-5.673612079527942e-05,65.26744696394822,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-004/window-003495-speculative.json.gz,1bb24460b86536352cb923d38a57e829fb41d492cdf7ef56459ce1dd28b4f379,s4b-shard-004/ac-003495/spec-v1-00
6087,2025-09-11 15:00:00+00:00,shard-008,0.00018337972566939698,64.4214155934351,3,True,30.70616642001449,30.70598775662433,30.70599140214437,155.11833880956544,124.41217238955096,62.206133014900864,92.91220579466457,75.18520168081932,-59.98930363579251,10.762269009819207,79.93310740573702,False,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006087-speculative.json.gz,a44cccced65df3e3c8594fc00fd81aacc7913e7aaff637e8994b80e90444f9ca,s4b-shard-008/ac-006087/spec-v1-00
206,2025-01-09 14:00:00+00:00,shard-000,0.00018767113613904485,62.72510506647759,3,True,1.1410204614037411e-05,0.00019405970569152942,0.000194059705740415,125.45007009712401,125.45005868691939,62.72503887302034,62.72503122410368,62.72503459580503,62.72502668829522,-1.0138640511599002e-07,-62.725034235825476,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000206-2588e53b47a6d548.json.gz,9c9720603b728e19567f0ec7b348ae3190a7ff94128cafbf3e34684a6aae6098,ac-206-00-primary_controlling
5872,2025-09-02 16:00:00+00:00,shard-007,2.2198611731027995e-05,62.68745646763732,3,True,21.652939816750838,21.65293125516329,21.652931255163228,146.07172219666722,124.4187823799164,62.2093958620385,83.86232633462873,70.57636501794262,-61.73131700756828,7.888893185020127,75.49535429513838,False,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005872-speculative.json.gz,d300d1b92261f8a9b6abde69b11aeaefaae1cfb826acc8d2797032388accb2df,s4b-shard-007/ac-005872/spec-v1-00
5848,2025-09-01 16:00:00+00:00,shard-007,3.256160219677895e-05,62.20955706931442,3,True,0.0005524024841818687,0.0005539877236842017,0.0005539877235681499,124.41955869685358,124.41900629436941,62.20950614053598,62.210052556317606,62.20992095554943,-62.209022021763886,-6.840508610288161e-05,62.209636842631625,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005848-speculative.json.gz,1f4872e9e491a2862accbd482897de19212c4691307bd74dc1c1366bdb03d34f,s4b-shard-007/ac-005848/spec-v1-00
5943,2025-09-05 15:00:00+00:00,shard-007,0.0001333449381069208,62.208347169763194,3,True,0.00016995682442471586,5.1758043854855445e-05,5.5394694270051814e-05,124.41708991043835,124.41691995361393,62.208496371215944,62.208593539222406,62.208468213621025,-62.208360166252056,-0.00010802943123950861,62.20856536368975,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005943-speculative.json.gz,244275dc88bbdc20340e5cc061ca4d148ae25bb0a1140ddc9b48e55ed1ebffa4,s4b-shard-007/ac-005943/spec-v1-00
6016,2025-09-08 16:00:00+00:00,shard-008,5.3627700019376334e-05,62.20626253149219,3,True,12.82703748049537,12.827007420410169,12.827007420410045,137.23949786235326,124.4124603818579,62.20623751487043,75.03326034748285,63.965995783474526,-62.20618580384782,1.7597112665692296,73.273497369891,False,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006016-speculative.json.gz,297a6baf51956fd19798c4e9b0132f4a72ab928eec5d1322a9d58b7a7b56e6d6,s4b-shard-008/ac-006016/spec-v1-00
6063,2025-09-10 15:00:00+00:00,shard-008,2.12528525196376e-05,62.20615614634887,3,True,6.358804576223065e-05,6.488825468409232e-05,6.48882545132983e-05,124.4123593387814,124.41229575073564,62.206152007301206,62.20620733148019,62.20618695080354,-62.20612578569014,1.1415647544613127e-05,62.206169694221586,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006063-speculative.json.gz,bcef8e6b9e9d14e373dfa2b7c3b99c12c3f53f5714765c12caf31362242f384a,s4b-shard-008/ac-006063/spec-v1-00
6183,2025-09-15 15:00:00+00:00,shard-008,2.194726825877069e-05,61.432492485511716,3,True,0.00021935170899922696,0.00021665976143481203,0.00021665976121005735,122.86507997807621,122.8648606263672,61.43243445483489,61.43264552324132,61.4325801103311,-61.43234959478017,6.352281665185696e-05,61.43249714036995,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006183-speculative.json.gz,4fbc4692ac22c0d0ed66457aaec16c6d5f33d9ebcdc650ac4fd0631ec84c5efd,s4b-shard-008/ac-006183/spec-v1-00
6255,2025-09-18 15:00:00+00:00,shard-008,9.26428104079946e-05,61.4322138704128,3,True,0.0007533045050394094,0.0008204105311122589,0.0008238859376481117,122.86504907274887,122.86429576824384,61.43289172128684,61.43215735146204,61.432588044988535,-61.43233238124138,-0.0002556637450260642,61.4318536751616,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006255-speculative.json.gz,01574bb52a0798ec76cb928eab2b13841a9f3ebdca1cde29710f6ae38219cb4c,s4b-shard-008/ac-006255/spec-v1-00
6304,2025-09-20 16:00:00+00:00,shard-008,3.673992522834624e-05,61.43141062569948,3,True,21.655027482855232,21.65501812873132,21.6550232525085,144.51783576296202,122.86280828010679,61.431419082430175,83.08641668053184,66.92190551283542,-61.431417000051134,5.4904852508308215,77.59592934732197,False,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006304-speculative.json.gz,3a63265dfd9502fdbacd21efa3247235ab04a36c9d839f4d4f81f9d037c0ee18,s4b-shard-008/ac-006304/spec-v1-00
6399,2025-09-24 15:00:00+00:00,shard-008,2.8944296737165587e-05,61.42997737827004,3,True,3.5391016027119804e-05,4.7183500306857695e-05,4.761678965322937e-05,122.86001452571841,122.85997913470239,61.43001421944396,61.43000030627445,61.43000737943873,-61.42997748709776,-2.749976573719479e-05,61.429991073693984,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006399-speculative.json.gz,c288166ebc46ad3a7b3d24f8f7d05540ce592e3d14b431717f4b748dfa25438a,s4b-shard-008/ac-006399/spec-v1-00
6447,2025-09-26 15:00:00+00:00,shard-008,1.0403593293517588e-05,61.429874735725754,3,True,3.703378492758702e-05,3.6611865162683443e-05,4.2191181287081094e-05,122.85981593923675,122.85977890545183,61.4298923728457,61.42992356639107,61.42990988760792,-61.42986324943541,-9.785920488702988e-06,61.42990422890126,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006447-speculative.json.gz,3806b913b7224605567e3b4b7e81ec094c8565799bb5f63ea0cf7a55d566376e,s4b-shard-008/ac-006447/spec-v1-00
6423,2025-09-25 15:00:00+00:00,shard-008,3.3596357560838896e-05,61.42982847736525,3,True,6.230494901870998e-05,4.1956518629149286e-05,4.195651847102038e-05,122.85988659941567,122.85982429446665,61.42992707355795,61.429959525857726,61.429938235047395,-61.42981126504533,-9.52307240264892e-05,61.429938948069136,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006423-speculative.json.gz,609c6d7aa428bc83fafb7f068feedc39646e395535a1003c2ab7e6ba714470da,s4b-shard-008/ac-006423/spec-v1-00
6472,2025-09-27 16:00:00+00:00,shard-008,1.3773751454948524e-05,61.42950711722411,3,True,3.357686785676606e-05,3.84499036130137e-05,3.844990355265238e-05,122.85904299837674,122.85900942150889,61.42950882125791,61.42953417711881,61.42952684452525,-61.42949275922142,4.587685413297997e-06,61.4295135273969,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006472-speculative.json.gz,f027fa212ed9a94e19dbd80ba86b8160976d0cd3dc18d1efa8a748a1dc7833ba,s4b-shard-008/ac-006472/spec-v1-00
6567,2025-10-01 15:00:00+00:00,shard-008,1.5020389291464653e-05,61.414301057248146,3,True,5.2137243727656823e-05,5.818668869750354e-05,6.110216429782423e-05,122.8287410169022,122.82868887965847,61.414392091600234,61.41434892530196,61.41437718275351,-61.414319542748494,-5.764000446872838e-05,61.41433401645469,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006567-speculative.json.gz,f2af5dfe9a1016f3aa12829bd962248a90c42ac101a8ca7f6e2df795cb20a490,s4b-shard-008/ac-006567/spec-v1-00
6207,2025-09-16 15:00:00+00:00,shard-008,2.1486313232238694e-05,61.41327765317203,3,True,6.672399111875787e-05,5.5390575477246724e-05,5.8351987179035596e-05,122.82718662826402,122.82711990427289,61.413618400547705,61.41356822771632,61.41360326392129,-61.41329865953801,-0.00030460438253582223,61.413553091089156,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006207-speculative.json.gz,f21073519f463f0d6288dc9ee66b679b692c7de045f67d10beb541374e08048b,s4b-shard-008/ac-006207/spec-v1-00
5607,2025-08-22 15:00:00+00:00,shard-007,1.5753405044981574e-05,61.002781709828874,3,True,4.125523925913609e-05,4.2790927408758216e-05,4.665634743482418e-05,122.00562381442403,122.00558255918477,61.00282410280082,61.002799711623204,61.00281520798385,-61.00279599800709,-1.6869127806515605e-05,61.002788475957274,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005607-speculative.json.gz,15b0fa787b55c381cf0e9f61f570a1d7e045d49da59762dcc755c9b9d4a25fcd,s4b-shard-007/ac-005607/spec-v1-00
5535,2025-08-19 15:00:00+00:00,shard-007,1.4366069038374008e-05,59.84733562591766,3,True,3.2587427426733484e-05,2.8621140742757234e-05,3.464534517758742e-05,119.69470513150996,119.69467254408254,59.847344282803014,59.847360848706955,59.84735635158358,-59.847328526461034,1.2307500899025888e-06,59.84734386161489,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005535-speculative.json.gz,c1a0998073ecba2c4e971c1b8b4f196041f69224efb4ee388bf58d2b44669e47,s4b-shard-007/ac-005535/spec-v1-00
3808,2025-06-08 16:00:00+00:00,shard-005,1.0423095565426088e-05,59.413919051601326,3,True,4.579513912278399e-05,4.094132347448598e-05,4.465444629229597e-05,118.82789184454914,118.82784604941001,59.413966762984636,59.413925081564514,59.413952538068315,-59.41393641833487,-1.6119731171151947e-05,59.41391085664592,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-005/window-003808-57d9e193a8abf091.json.gz,4b782d74b8e6f6388f319942599eeac9e685d0a6d7c3951f1d32160b534f6d1f,ac-3808-00-primary_controlling
3207,2025-05-14 15:00:00+00:00,shard-004,1.500257973029509e-05,57.52739774010588,3,True,4.394000859130401e-05,3.6340069967555344e-05,4.151727957055471e-05,115.05484766690263,115.05480372689404,57.52741376042225,57.52743390648039,57.52743048041873,-57.527385219553686,-4.033329748634204e-06,57.52740939894157,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-004/window-003207-0d0190a522e6bd12.json.gz,f4f7b46fa84d21de88a8e6169d7bb5b521c1572f72dc5d721147ca01b483584d,ac-3207-00-primary_controlling
6519,2025-09-29 15:00:00+00:00,shard-008,9.775876762319058e-06,57.3195525397106,3,True,4.0975008985810746e-05,3.985390470973016e-05,4.5611319028722406e-05,114.6391284325028,114.63908745749382,57.31956334390691,57.319565088595894,57.31956994415845,-57.31954290444183,-2.950381678153959e-06,57.3195475995125,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006519-speculative.json.gz,2f649cd515411a5b44ae9b756b3018695996bcb8fcf9518336c4d99d376377ec,s4b-shard-008/ac-006519/spec-v1-00
2271,2025-04-05 15:00:00+00:00,shard-003,4.47555265645147e-05,54.06213024241952,3,True,4.7614532644527086e-05,3.3813304495790286e-05,3.526003678877153e-05,108.12440159479664,108.12435398026399,54.06220261848495,54.062198976311684,54.06220250074522,-54.06214049809784,-4.545966426049859e-05,54.06218231558883,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-003/window-002271-e56863bc19f5ba58.json.gz,661882aa348aa4a9b26a2251246b7ad763828c382adf8a43e44864693fc97c86,ac-2271-00-primary_controlling
5751,2025-08-28 15:00:00+00:00,shard-007,9.112580552539384e-05,52.28989905753917,3,True,12.103023808847144,12.10309242384223,12.103097481695015,105.0489937199071,92.94596991105996,46.47299478369863,58.575998936208485,56.97029361303578,-40.65606805689208,4.680377843190294,48.07869436621165,False,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005751-speculative.json.gz,c6bc835559ad0892f8c86fbbb41cf3d2f8ab67290f2f91512be77715d5561bc7,s4b-shard-007/ac-005751/spec-v1-00
6039,2025-09-09 15:00:00+00:00,shard-008,9.933057896205355e-06,52.27692601776084,3,True,3.914042484609581e-05,4.3456526654495065e-05,4.921371982402934e-05,104.55388529042308,104.55384614999824,52.276925728630104,52.27695956179299,52.2769495868517,-52.27690458177064,4.39923990088713e-06,52.27693401569362,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006039-speculative.json.gz,e2a10ee9ed29cb0ed479f1acda5ab49474b84e734af98c8491bfb08b950c3200,s4b-shard-008/ac-006039/spec-v1-00
6351,2025-09-22 15:00:00+00:00,shard-008,1.8603448914276545e-05,52.0400679005148,3,True,5.8117551645379495e-05,4.944794510926559e-05,5.2085435350913854e-05,104.08023226046225,104.08017414291061,52.04013548915962,52.04009677130263,52.04011884717606,-52.04008581729439,-3.302988098390453e-05,52.04008012931838,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006351-speculative.json.gz,f25df11ed3668620f13bb736b97f9a258f6cbfdd1ca0e365b4a6d151fe862286,s4b-shard-008/ac-006351/spec-v1-01
5895,2025-09-03 15:00:00+00:00,shard-007,1.1976006078384671e-05,51.63872776975796,3,True,3.837257231964486e-05,3.7131044550164916e-05,4.274424015649217e-05,103.27749233744453,103.27745396487221,51.638734414700906,51.638757922743615,51.63875114938052,-51.63871710079056,4.190810859917429e-06,51.638736418022404,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-007/window-005895-speculative.json.gz,5e8fa24075348b6a371fd11c22e009d93865a5108666ea792647f964330fe5c0,s4b-shard-007/ac-005895/spec-v1-01
8389,2025-12-16 13:00:00+00:00,shard-011,0.00036647689145086204,50.79294421736469,3,True,0.0003719585099306588,0.00010626132560553891,0.00010626132559803919,101.58634051279994,101.58596855429,50.793150783678456,50.79318972912147,50.7931452168691,-50.79299641418199,-0.00014796227727208983,50.79318332190228,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-011/window-008389-speculative.json.gz,405b5d6aa22e1aae757717c92075fe8aa60f482ee7d95f2412dbdce77eeb220d,s4b-shard-011/ac-008389/spec-v1-00
6543,2025-09-30 15:00:00+00:00,shard-008,0.00010637331235585634,50.69247390419703,3,True,0.00017094897106773033,7.272629500221228e-05,7.52749764020202e-05,101.38515751821632,101.38498656924526,50.69264435533586,50.69251316288046,50.69260165115932,-50.69250361860098,-9.80325550357486e-05,50.69247045870062,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-008/window-006543-speculative.json.gz,4b72472343109c5c7bdec0234dea54097456789322e2ee0355bd3f798a3902b2,s4b-shard-008/ac-006543/spec-v1-00
3231,2025-05-15 15:00:00+00:00,shard-004,4.3587745299598616e-05,48.555231567067224,3,True,9.18868695526706e-05,6.15990919746831e-05,6.479151059527846e-05,97.11057343220224,97.11048154533269,48.55530181479792,48.55527161740433,48.55528350985903,-48.55525479810552,-2.8711753328292752e-05,48.55525331246526,True,/Users/bmeyers/github/cvxopf/experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-004/window-003231-9a8a73d90c0b3cd4.json.gz,df5facb509c1eb520d1144a7b6e12a76ebe59eb03d8e05b54d48a7d78e270764,ac-3231-00-primary_controlling
