iteration,dc_generation_mw,dc_battery_power_mw,dc_soc_end_mwh
1141,3504.6333157416448,-4.625823697861985e-05,966.2335754670918
1142,3707.3581907679018,-4.373086148772647e-05,966.2336191979534
1143,3948.181410289167,-4.192873434278532e-05,966.2336611266878
1144,4209.492513311892,-4.095727123624869e-05,966.2337020839589
1145,4472.597075138057,-4.091368404497837e-05,966.2337429976432
1146,4530.540982069566,188.50928527234996,777.7244577252931
1147,4518.47517920097,179.83790695366156,597.8865507716316
1148,4494.983267319133,153.189521294383,444.6970294772485
1149,4461.469299065068,110.26813587255887,334.4288936046896
1150,4419.73884702305,54.18510650702865,280.243787097661
1151,4361.121345698994,-8.052156879508037e-05,280.24386761922983
1152,4237.126977607557,-0.00010899021465514567,280.2439766094445
1153,4117.139135071904,-0.00016046244229928685,280.2441370718868
1154,4005.4592621727456,-0.00027662814675939333,280.24441370003353
1155,3909.449245078006,-0.0006721724693161936,280.24508587250284
1156,3835.44942988622,-0.05089009910807472,280.2959759716109
1157,3792.476870859711,-4.380538711390385,284.67651468300124
1158,3774.8717604239973,-4.37519850539295,289.0517131883942
1159,3552.62411773044,-0.055540820648259666,289.1072540090425
1160,3378.4305607322826,-0.0007010745978095842,289.1079550836404
1161,3386.561801028592,-126.96154198699453,416.0694970706349
1162,3401.8516473428826,-197.79865675689808,613.8681538275329
1163,3418.4803987007645,-202.84216908835197,816.710322915885
1164,3435.0964405167865,-141.3459622773751,958.05628519326
1165,3450.318209222924,-17.042600528282065,975.0988857215422
1166,3624.8389119379694,-6.491710470458719e-05,975.0989506386468
1167,3855.3563212509985,-5.971806375151987e-05,975.0990103567106
1168,4108.869843453678,-5.768936743572653e-05,975.099068046078
1169,4367.62205486884,-5.876215345717137e-05,975.0991268082313
1170,4506.4169046492025,106.88629754112831,868.2128292671031
1171,4491.169476221927,100.20440093300628,768.0084283340968
1172,4463.979009217444,76.55091322737279,691.4575151067241
1173,4426.5039846329655,37.70297380578785,653.7545413009362
1174,4367.653714084989,-0.00039590035095131773,653.7549372012871
1175,4257.57805617177,-0.0005879925441344893,653.7555251938313
1176,4137.962878626157,-0.0014046770949010623,653.7569298709261
1177,4028.447138550939,-3.9806750144677334,657.7376048853938
1178,3934.3226383739006,-12.844955911879069,670.5825607972729
1179,3854.893892591371,-18.415971952968363,688.9985327502413
1180,3798.426071458182,-22.626852870517858,711.6253856207593
1181,3768.3271813308133,-24.143774642208154,735.7691602629673
1182,3762.947848142203,-18.498863080515513,754.2680233434827
1183,3567.177999871642,-5.77298359444657,760.0410069379294
1184,3430.055223689645,-0.013416247279811123,760.0544231852092
1185,3449.9884015517073,-90.38695148857956,850.4413746737886
1186,3479.369127067706,-124.71630255312778,975.1576772269165
1187,3511.5814779129873,-96.70985325043902,1071.8675304773556
1188,3544.73988004362,-9.529291004927593,1081.396821482283
1189,3706.4273730894456,-0.00016875063665540917,1081.39699023292
1190,3915.9065468970566,-9.092468715867607e-05,1081.3970811576069
1191,4148.6946177107475,-6.520377897237905e-05,1081.3971463613857
1192,4388.647989927869,7.935447859882471e-06,1081.3971384259382
1193,4619.600788746167,2.539097036711795e-05,1081.3971130349678
1194,4635.460542124533,191.00031923958238,890.3967937953853
1195,4630.264563060544,181.43086324605318,708.9659305493323
1196,4610.405856090567,153.962585646307,555.0033449030252
1197,4577.4050354251385,110.48223964064981,444.52110526237544
1198,4533.637857844806,53.95607247275797,390.5650327896175
1199,4470.41213389398,-4.689456581372557e-05,390.56507968418333
1200,4340.549761086602,-8.044814799238534e-05,390.56516013233124
1201,4214.319521878602,-0.00010659673300733471,390.5652667290643
1202,4096.53402755337,-0.0001543261898008852,390.5654210552541
1203,3995.286409417173,-0.0002604707027203873,390.56568152595685
1204,3917.575807662413,-0.0006187621749551521,390.5663002881318
1205,3868.8651720765765,-0.02155499123744185,390.58785527936925
1206,3855.0804981551764,-2.4601949602665414,393.0480502396358
1207,3676.950523419406,-0.015028261931788568,393.06307850156753
1208,3584.524010022377,-41.893465893041714,434.9565443946093
1209,3602.925358148442,-143.53964888713605,578.4961932817453
1210,3627.456294913993,-193.42694789280463,771.92314117455
1211,3656.700357073226,-186.68219426338652,958.6053354379363
1212,3689.4819522400926,-122.4032141420367,1081.0085495799733
1213,3723.94035946546,-2.887942289694395,1083.8964918696674
1214,3923.978466081249,-9.968498134375175e-05,1083.8965915546487
1215,4164.436645894423,-4.8558182324204655e-05,1083.8966401128312
1216,4428.153944825022,-4.395327831238668e-05,1083.8966840661094
1217,4698.853280069751,2.512162957191101e-06,1083.8966815539466
1218,4752.284283367319,207.01846169681247,876.8782198571339
1219,4763.47402583305,203.63789280163186,673.2403270555022
1220,4760.429565143045,183.2696060821376,489.9707209733647
1221,4744.186501686826,147.54929886633897,342.42142210702565
1222,4717.118951384457,98.67960055880702,243.74182154821864
1223,4680.66551487151,41.37744326675753,202.3643782814611
1224,4613.82723594888,1.6067853982227199e-06,202.36437667467567
1225,4506.978133194679,-7.048626205312127e-05,202.36444716093774
1226,4405.579679000537,-5.41018484920782e-05,202.36450126278626
1227,4317.195053761057,-5.3432202704180074e-05,202.36455469498895
1228,4248.404203044845,-5.4504387220179286e-05,202.36460919937616
1229,4204.355313723949,-5.291174810286653e-05,202.3646621111243
1230,4188.416429869605,-4.725227647412061e-05,202.36470936340072
1231,3967.4610820491966,-0.00018923097924135237,202.36489859438
1232,3877.0373821237044,-84.70822331743004,287.07312191181006
1233,3877.082234281155,-201.89743750172167,488.97055941353165
1234,3844.328240327071,-220.38269188617048,709.3532512997022
1235,3862.1710195015066,-220.3822139477185,929.7354652474206
1236,3877.202975535578,-150.18386354603095,1079.9193287934515
1237,3877.2693889319785,-3.9771267548523244,1083.896455548304
1238,4070.162226013188,-9.365790158995272e-05,1083.8965492062057
1239,4303.89346374863,-4.946406975322678e-05,1083.8965986702754
1240,4558.467610801046,-4.727951948640611e-05,1083.8966459497947
1241,4790.234481076748,26.46695625491138,1057.4296896948833
1242,4804.436376062825,256.96103837338137,800.4686513215021
1243,4795.570580570455,251.56399635650308,548.904654964999
1244,4793.646050193146,210.36278538491368,338.5418695800853
1245,4790.404116345437,144.65187905644757,193.8899905236377
1246,4757.0461883750895,88.06131381805795,105.82867670557974
1247,4717.217285436107,23.241142315781293,82.58753438979845
1248,4246.237964205143,-1.3257969073839614e-05,82.58754764776752
1249,4134.688313892474,-6.255469607344826e-06,82.58755390323712
1250,4031.446565197929,-4.324930468788024e-06,82.5875582281676
1251,3943.7869680759595,-3.3045229832546515e-06,82.58756153269057
1252,3877.9208021045774,-2.604034917349943e-06,82.58756413672549
1253,3838.5646230369844,-2.0385561558812566e-06,82.58756617528167
1254,3828.6105803387513,-1.531046206300731e-06,82.58756770632786
1255,3600.9215805096824,-1.6419554612428994e-06,82.58756934828332
1256,3414.986263383731,-0.000447328702764984,82.58801667698607
1257,3362.187450800015,-78.072296381765,160.6603130587511
1258,3363.5604567794744,-145.37719576630576,306.0375088250569
1259,3365.188536269079,-142.35740655693735,448.39491538199417
1260,3367.6482159522484,-68.72204375616846,517.1169591381627
1261,3442.334677292504,-0.0001642645662354662,517.1171234027289
1262,3644.0471995357548,-1.1003273660328262e-06,517.1171245030563
1263,3890.675740299278,-5.451995147177662e-07,517.1171250482558
1264,4165.302233390769,6.150377520299234e-08,517.117124986752
1265,4449.047992526453,6.899515297212647e-07,517.1171242968004
1266,4648.892666943437,71.51306679301791,445.60405750378254
1267,4633.917860933147,62.95668443856612,382.64737306521636
1268,4606.772552705184,36.31489257276426,346.33248049245213
1269,4562.361864775285,1.0873801106116268e-06,346.33247940507204
1270,4459.834213669977,7.226918069269247e-07,346.33247868238027
1271,4342.112776213738,4.520397329116211e-07,346.3324782303405
1272,4212.6795127037,1.6236745392793096e-07,346.332478067973
1273,4087.9708456208227,-1.1508938836177916e-07,346.33247818306245
1274,3971.923741965565,-3.7294807634397126e-07,346.3324785560105
1275,3872.02369592781,-0.00011343118247000427,346.33259198719304
1276,3794.6426368886678,-0.0001257439986148806,346.3327177311917
1277,3744.60299521994,-0.00013250112333527123,346.33285023231497
1278,3724.8458094628672,-0.00013125305437594403,346.3329814853693
1279,3496.1089070374323,-0.00019856955811113118,346.3331800549274
1280,3350.1709856281195,-29.840884817010032,376.1740648719375
1281,3359.6131531474157,-151.2238935863248,527.3979584582622
1282,3360.663256112254,-194.46769691680024,721.8656553750626
1283,3362.0924143493653,-167.68416363882412,889.5498190138866
1284,3363.1408092667443,-74.56731827004275,964.1171372839294
1285,3439.644599211131,-0.0001718205476812569,964.1173091044772
1286,3634.8196424928556,-1.1306191742769926e-06,964.1173102350964
1287,3858.6133804295687,-6.300148138891638e-07,964.1173108651111
1288,4094.058899002035,-1.1264646249071935e-07,964.1173109777576
1289,4323.945002132055,3.9071521836678513e-07,964.1173105870422
1290,4531.993432828406,8.696045527426164e-07,964.1173097174376
1291,4500.358098298331,7.916216111730691e-07,964.1173089258161
1292,4438.179413588854,6.416798612620908e-07,964.1173082841364
1293,4348.929514455754,4.3107037811604214e-07,964.117307853066
1294,4237.949108859198,1.771123549279304e-07,964.1173076759535
1295,4112.092890374033,-0.00011356259982179635,964.1174212385533
1296,4353.167977977697,4.284814153277262e-07,964.117420810072
1297,4221.814458597217,-0.00011435830181400241,964.1175351683736
1298,4100.320056651093,-0.00016110039546437664,964.1176962687694
1299,3996.4651330029988,-0.00024834376775055545,964.1179446125371
1300,3916.8928082890075,-0.00043300502186786557,964.1183776175588
1301,3866.6578680450543,-0.000879536118622845,964.1192571536776
1302,3848.8815743951477,-0.001786186544564965,964.121043340222
1303,3660.742737804464,-0.0016552944575506327,964.1226986346795
1304,3516.064683173169,-0.0008017996070464593,964.1235004342866
1305,3424.626882112072,-0.0005741855868910949,964.1240746198735
1306,3392.9578900291704,-0.0009233018934000842,964.1249979217667
1307,3423.82239059337,-0.0008251673242806879,964.125823089091
1308,3515.921724515699,-0.00027977380471224804,964.1261028628959
1309,3663.8426164056023,-1.1924610024404089e-06,964.1261040553568
1310,3858.2803806928855,-7.546101286501549e-07,964.126104809967
1311,4086.546173814267,-2.4855522896687275e-07,964.1261050585222
1312,4333.3407798170765,2.953010934492053e-07,964.1261047632212
1313,4581.7537266265945,8.565450760930644e-07,964.126103906676
1314,4628.741732653661,185.6836947186187,778.4424091880572
1315,4623.012649174389,173.69729686235786,604.7451123256993
1316,4602.681480807301,143.7031472804672,461.0419650452322
1317,4568.971442325096,97.56377414966775,363.47819089556435
1318,4523.969995850818,38.22569672146119,325.25249417410316
1319,4440.00791585881,5.295482551734763e-07,325.25249364455493
1320,4303.42316706607,-0.00010272581779081444,325.2525963703727
1321,4169.583595559452,-0.00013631846947098985,325.2527326888422
1322,4042.649771538611,-0.00020064911212378732,325.2529333379543
1323,3930.6383405974334,-0.0003576979150999836,325.2532910358694
1324,3840.5390301822413,-0.0011239702537454504,325.2544150061231
1325,3785.9825192959725,-8.13218011753658,333.38659512365973
1326,3767.522006586322,-21.292651627147876,354.6792467508076
1327,3563.2935308953624,-28.138421370935134,382.81766812174277
1328,3401.158447912346,-28.473602365710068,411.2912704874528
1329,3381.0060244012734,-111.97229435463392,523.2635648420867
1330,3382.1130593921207,-151.8199070850414,675.0834719271279
1331,3388.243935063792,-130.1112749852267,805.1947469123547
1332,3409.1860532639716,-59.36437911270132,864.5591260250561
1333,3498.5483314129924,-0.0003101803366811376,864.5594362053927
1334,3693.9897349132043,-0.00020828122859564395,864.5596444866212
1335,3923.0807490826396,-0.00015831376405761821,864.5598028003853
1336,4170.908745209475,-0.00013034894315914005,864.5599331493286
1337,4421.674737216137,4.492733361109015e-07,864.5599327000552
1338,4531.734217106889,127.92415194686583,736.6357807531892
1339,4538.0396656535895,122.07049827878636,614.5652824744029
1340,4532.5768820161065,99.0353095727626,515.5299729016403
1341,4516.25936406956,60.5577260370864,454.972246864554
1342,4490.770673520519,9.44451473810942,445.52773212644456
1343,4407.811752691582,4.024499899795359e-07,445.5277317239946
1344,4302.250609603026,1.5290668328535348e-07,445.5277315710879
1345,4200.114840742303,-8.122170215754359e-08,445.5277316523096
1346,4104.686632459606,-0.0002059653424297757,445.527937617652
1347,4023.206036575153,-0.0002605958480588768,445.52819821350005
1348,3961.915991621742,-0.00033557941750963143,445.5285337929176
1349,3925.626026223539,-0.00042931850882683666,445.5289631114265
1350,3917.376964555678,-0.0005279257792492008,445.52949103720573
1351,3694.3201375520243,-0.0006194976358398511,445.5301105348416
1352,3509.373609498996,-0.0013981070569406354,445.5315086418985
1353,3498.9463029916037,-122.56643327838349,568.097941920282
1354,3499.7876583740413,-193.71662575562186,761.8145676759037
1355,3500.8170390328773,-195.65574597797985,957.4703136538836
1356,3502.1231090382344,-126.42896158694863,1083.8992752408321
1357,3514.6943442512384,-0.0020483947568830123,1083.9013236355893
1358,3714.173054025684,-2.579711415722234e-06,1083.9013262153007
1359,3961.5536703792764,-2.965766960952278e-06,1083.9013291810677
1360,4240.737699545748,-3.5170580512965735e-06,1083.9013326981258
1361,4533.350375772898,-4.612540070101879e-06,1083.901337310666
1362,4697.731683068698,117.36192993275556,966.5394073779103
1363,4692.041723696293,106.1891240394169,860.3502833384932
1364,4675.288509742099,77.4578795674029,782.8924037710905
1365,4648.892046538717,33.06906623552934,749.823337535561
1366,4590.977700124744,3.013196841217782e-06,749.8233345223642
1367,4486.337629855796,-1.3065615728024097e-05,749.8233475879802
1368,4371.0300833634265,-1.556218243295403e-05,749.8233631501623
1369,4262.16924114026,-1.848386746713305e-05,749.8233816340298
1370,4163.159701007271,-2.20337202114805e-05,749.8234036677501
1371,4081.3410590916874,-2.6017169649529723e-05,749.8234296849198
1372,4022.9340760356686,-2.9756993866235134e-05,749.8234594419138
1373,3992.609126020515,-3.220502711087009e-05,749.8234916469406
1374,3993.159086293165,-3.240353675482119e-05,749.8235240504775
1375,3767.717860923955,-7.237471667498682e-05,749.8235964251941
1376,3595.055424817224,-0.002041825018231193,749.8256382502124
1377,3587.6111768786095,-100.34297291406249,850.1686111642748
1378,3587.6395427510597,-136.06229344486943,986.2309046091443
1379,3587.587440572763,-97.6680682514305,1083.898972860575
1380,3598.9757775161374,-0.002049870547789654,1083.9010227311223
1381,3770.55705073838,-9.331756538638254e-05,1083.901116048688
1382,3992.3484313649215,-4.528696807401656e-05,1083.901161335656
1383,4248.869302885039,-3.0401205396966256e-05,1083.9011917368614
1384,4522.630095944799,-2.4316001718190113e-05,1083.9012160528632
1385,4786.999997111798,8.355925279498045,1075.5452907733652
1386,4786.999997121039,262.20462521972206,813.3406655536432
1387,4786.99999712079,249.20833117452673,564.1323343791164
1388,4786.999997120087,204.98316795489458,359.1491664242219
1389,4786.999997115338,132.90648928466123,226.2426771395606
1390,4782.337424560936,42.880232119361246,183.3624450201994
1391,4714.665072995797,-1.0867725881035905e-05,183.36245588792528
1392,4591.406504203747,-3.0308148031695824e-05,183.36248619607335
1393,4473.056567734282,-3.678053649509814e-05,183.36252297660977
1394,4363.25994939956,-4.51423073074269e-05,183.36256811891712
1395,4269.704522345933,-5.5617291016660436e-05,183.36262373620812
1396,4198.955659315099,-6.714384609095528e-05,183.36269088005423
1397,4156.0098970335,-7.665363683969782e-05,183.36276753369106
1398,4143.954566575492,-7.979421259373655e-05,183.3628473279037
1399,3930.0784892353604,-0.00027151190702246435,183.36311883981068
1400,3837.4224247971615,-75.89708585131159,259.2602046911222
1401,3837.299853186908,-187.1207620582104,446.3809667493327
1402,3835.8864432080795,-231.74203000512404,678.1229967544567
1403,3837.2634384484295,-210.1638249020644,888.2868216565212
1404,3836.974951755288,-119.04030704414275,1007.3271287006637
1405,3870.721302350287,-0.0007151190697901734,1007.3278438197336
1406,4075.0322834104613,-0.00010228465379033192,1007.3279461043874
1407,4316.617474989887,-4.956321551525721e-05,1007.3279956676027
1408,4578.378232937249,-3.11041947601796e-05,1007.3280267717977
1409,4786.999997118107,54.59643952738064,952.731587244417
1410,4816.339627159404,270.9753563437278,681.7562309006892
1411,4795.088834128876,270.97535631209104,410.7808745885981
1412,4786.999997118625,226.08689967115805,184.69397491744004
1413,4786.999997114892,144.67292061066846,40.021054306771575
1414,4786.999997107247,40.02102842039742,2.5886374148415902e-05
1415,4705.890824524832,-1.0374318863644514e-05,3.6260693012184776e-05
1416,4193.261811536531,-9.171818730663256e-06,4.543251174291644e-05
1417,4063.3537674579497,-6.859427029490922e-06,5.229193877244542e-05
1418,3941.735532512796,-5.371655957060636e-06,5.766359472952266e-05
1419,3836.3053442957967,-4.238209733077389e-06,6.190180446259931e-05
1420,3753.872632771524,-3.2707609803823015e-06,6.51725654429655e-05
1421,3699.7004414592857,-2.372422813588798e-06,6.754498825652367e-05
1422,3677.1528735817146,-0.0006616154251141508,0.0007291604133706292
1423,3482.422048532361,-0.0005591363232317307,0.0012882967366022703
1424,3338.131955762483,-0.0005022638357273814,0.0017905605723295328
1425,3252.947383651846,-0.0013581607985589793,0.0031487213708883684
1426,3235.940113978113,-4.689634508054638,4.692783229425526
1427,3273.0281949317846,-0.00033537138739633257,4.693118600812923
1428,3374.047355251717,-9.259595536705014e-05,4.6932111967682895
1429,3526.3228844255273,-4.566315078143808e-05,4.693256859919071
1430,3718.7857512537553,-6.462360916401648e-07,4.693257506155161
1431,3938.1029140765645,-1.3779931628552256e-07,4.693257643954476
1432,4169.575099514156,3.9818211262478386e-07,4.693257245772365
1433,4398.052704472227,9.378957673715806e-07,4.693256307876596
1434,4604.129091866939,4.688363107004205,0.004893200872391579
1435,4594.04994165543,1.5607944926916313e-06,0.004891640077898328
1436,4547.260411950552,1.3887314350766714e-06,0.004890251346462481
1437,4471.274455548819,1.2332311212443038e-06,0.0048890181153402636
1438,4370.832325487095,1.0253143181096325e-06,0.004887992801020968
1439,4252.259745308279,7.797403496196687e-07,0.00488721306066996
1440,4118.201021063285,5.004836938179146e-07,0.0048867125769745424
1441,3986.4358020253426,2.2840954169505586e-07,0.00488648416743104
1442,3860.33566196753,-3.028057738105493e-08,0.004886514448006412
1443,3747.6367005770585,-7.538706678526532e-05,0.0049619015147894545
1444,3655.0866456713684,-9.460487375851822e-05,0.005056506388545549
1445,3587.994459590895,-0.00012186688172635006,0.00517837327026927
1446,3549.879576230972,-0.00015814399398128104,0.0053365172642477155
1447,3313.937907003926,-0.0002505044482102118,0.005587021712454886
1448,3116.66464032357,-0.0005474628794233227,0.006134484591874969
1449,3072.5329845487395,-101.25592859329255,101.26206307788445
1450,3075.819626905396,-187.8597705595831,289.12183363746755
1451,3081.0048917747185,-207.99586040826034,497.11769404572783
1452,3092.609049067365,-164.39680584891576,661.5144998946436
1453,3103.8643845772685,-53.337541649896686,714.8520415445402
1454,3232.1099659865968,-0.00019155918992512386,714.8522331037302
1455,3460.7216300432747,-0.00011787272756947408,714.8523509764578
1456,3720.4936087777887,-7.836185499225747e-05,714.8524293383127
1457,3993.0142012031356,-7.45562109460422e-05,714.8525038945237
1458,4258.65509428355,-7.362071576993138e-05,714.8525775152394
1459,4239.794828957778,-7.589989058147902e-05,714.8526534151301
1460,4193.17255801516,-8.16721752522543e-05,714.8527350873053
1461,4121.681046088018,-9.228972949116178e-05,714.8528273770348
1462,4029.9928470679515,-0.00011070592198594399,714.8529380829568
1463,3924.23141459766,-0.00014383266086023984,714.8530819156176
1464,4184.7659411502445,-6.787754431446705e-05,714.853149793162
1465,4072.8114078470576,-7.878701720349856e-05,714.8532285801792
1466,3969.2392663366068,-9.210933369581033e-05,714.853320689513
1467,3881.1414572666827,-0.00010664256649703301,714.8534273320794
1468,3814.555815564769,-0.00011926670138405962,714.8535465987808
1469,3774.039168212176,-0.00012540120960735838,714.8536719999903
1470,3762.3423392913573,-0.00012202898689993211,714.8537940289772
1471,3526.3854023523536,-0.00011091354772425475,714.8539049425248
1472,3338.2007207330826,-0.00013920447691647675,714.8540441470018
1473,3210.066692213726,-0.00017556271205426607,714.8542197097139
1474,3149.8966455477293,-0.0003099606086498655,714.8545296703227
1475,3160.8002921434927,-0.0003301672526447797,714.8548598375752
1476,3240.9924745772173,-0.00016113187907612479,714.8550209694544
1477,3384.033346845418,-9.583829516404087e-05,714.8551168077495
1478,3579.362833318342,-4.420280666943643e-05,714.8551610105561
1479,3813.0792664929736,-4.17676144640614e-05,714.8552027781706
1480,4068.898130889345,-4.0509171563015504e-05,714.8552432873422
1481,4329.225826507501,-4.040434648928886e-05,714.8552836916886
1482,4475.678827922141,100.60333432107655,614.2519493706121
1483,4457.6329584971045,86.69313387614682,527.5588154944651
1484,4427.737246058698,55.011243757135645,472.54757173732963
1485,4387.6696815795685,7.455559652762912,465.0920120845667
1486,4286.847270298047,-6.988612739753934e-05,465.09208197069404
1487,4164.765960383573,-9.124547465999262e-05,465.0921732161687
1488,4031.7238628300306,-0.0001332509959710854,465.0923064671648
1489,3906.085988176262,-0.0002247811115377819,465.0925312482762
1490,3791.093598702966,-0.0005330717698692977,465.0930643200461
1491,3694.4248433925663,-0.06211472625577928,465.15517904630195
1492,3625.742138868648,-3.3848866798054846,468.54006572610734
1493,3583.465932777314,-3.5214336357444984,472.0614993618519
1494,3570.1249054337936,-0.06097614323304909,472.12247550508505
1495,3327.778748404343,-0.0004874320017946859,472.12296293708675
1496,3133.5866151633695,-0.00028505204017915037,472.123247989127
1497,3033.071537491887,-31.301740361758842,503.42498835088577
1498,3064.246778381579,-121.75078764790511,625.175775998791
1499,3100.530790529113,-139.57061001061678,764.7463860094077
1500,3167.6359643851442,-110.76316208034982,875.5095480897577
1501,3237.411144172469,-13.059657126984455,888.5692052167419
1502,3452.2461989243584,-5.4877457540205135e-05,888.5692600941996
1503,3724.8884255209905,6.790318453159517e-07,888.5692594151675
1504,4023.218235207139,1.5228464266568386e-06,888.5692578923212
1505,4326.203646355813,2.4909894316275424e-06,888.5692554013319
1506,4552.461607661266,59.979356451976685,828.589898949355
1507,4547.303727397038,54.77306900336734,773.8168299459877
1508,4528.020106806003,32.06408952264185,741.7527404233458
1509,4489.717090707165,3.394131459395358e-06,741.7527370292144
1510,4396.137940325616,2.8721031620935127e-06,741.7527341571113
1511,4286.067285869697,-3.4453143776271945e-05,741.7527686102551
1512,4162.224925532105,-3.968668748691951e-05,741.7528082969425
1513,4043.2136968482323,-4.645580206508685e-05,741.7528547527446
1514,3932.3316846877865,-5.517775913378773e-05,741.7529099305037
1515,3837.417594062223,-6.562301908573013e-05,741.7529755535227
1516,3765.2180690728296,-7.635602550910196e-05,741.7530519095484
1517,3720.9325852668726,-8.416820754790951e-05,741.7531360777559
1518,3707.8633876475124,-8.536244870844284e-05,741.7532214402046
1519,3506.683382977022,-7.935295017181849e-05,741.7533007931548
1520,3358.367112814137,-0.00021237940766378628,741.7535131725625
1521,3294.593722103648,-22.471168868214978,764.2246820407773
1522,3321.0277943253036,-68.45880630791149,832.6834883486889
1523,3351.534969229214,-51.90130843755491,884.5847967862437
1524,3408.78272941882,-0.0004058643836168955,884.5852026506275
1525,3571.5326269381476,4.988032416157273e-07,884.5852021518242
1526,3776.1887563902396,1.1721751576025066e-06,884.585200979649
1527,4008.7261142114658,1.999886647242207e-06,884.5851989797623
1528,4253.755186958121,2.993877429777877e-06,884.5851959858849
1529,4495.499909376046,4.189591289748116e-06,884.5851917962937
1530,4643.689100535786,75.04707312561756,809.5381186706761
1531,4645.534761435067,64.53646726060587,745.00165141007
1532,4633.272249341356,36.81656198177198,708.1850894282982
1533,4601.834513114358,5.1478309145010405e-06,708.1850842804672
1534,4510.262648405602,4.6105117765391505e-06,708.1850796699556
1535,4401.89860290774,4.06182650704446e-06,708.1850756081291
1536,4279.204552993429,3.4948030847030214e-06,708.185072113326
1537,4160.823273435962,2.9958920897862507e-06,708.1850691174338
1538,4049.8739509707434,2.5617390991887905e-06,708.1850665556949
1539,3954.153221355519,2.213044282572396e-06,708.1850643426504
1540,3880.4181411781888,1.9628420130569887e-06,708.1850623798085
1541,3833.93130440898,1.8215461821155822e-06,708.1850605582623
1542,3818.1080569419228,-3.437104174195646e-05,708.185094929304
1543,3613.053120679776,-3.5176577469251484e-05,708.1851301058815
1544,3449.9246734412113,-0.00018523716082133177,708.1853153430424
1545,3375.835495633165,-34.98163532043866,743.1669506634811
1546,3377.199237350319,-82.57544601239225,825.7423966758732
1547,3378.7530339396358,-62.826105442225426,888.5685021180986
1548,3404.887276534762,-0.000661405065025417,888.5691635231638
1549,3556.8961902385404,1.0671755009280656e-06,888.5691624559882
1550,3762.8099876622,1.880972585419697e-06,888.5691605750155
1551,4009.489897806244,3.0116446604655445e-06,888.5691575633707
1552,4280.678889416698,4.608587626773977e-06,888.569152954783
1553,4558.141716190563,7.047026863435094e-06,888.5691459077563
1554,4669.728092314322,153.25776458198254,735.3113813257738
1555,4671.840903711105,148.24968965803203,587.0616916677417
1556,4661.463552364486,125.14650704558865,461.9151846221531
1557,4639.57171732942,85.72950914100906,376.185675481144
1558,4607.910669750747,32.8659141493976,343.31976133174646
1559,4539.178374461106,8.103225508898757e-06,343.31975322852094
1560,4422.472696727119,6.911072854031373e-06,343.31974631744805
1561,4309.053117765273,5.963706211451474e-06,343.31974035374185
1562,4201.538352201281,5.200169440255557e-06,343.3197351535725
1563,4107.334879547842,4.621337667481713e-06,343.31973053223476
1564,4032.8516950581648,4.22772246941392e-06,343.3197263045123
1565,3983.0620867492967,4.018767646685202e-06,343.31972228574466
1566,3961.165825022257,3.998572394509777e-06,343.31971828717224
1567,3736.6153450193283,2.778309033715231e-06,343.31971550886317
1568,3556.5968747369757,1.9589643046092927e-06,343.3197135498989
1569,3445.555048441382,-13.186008389000833,356.50572193889974
1570,3446.380203876037,-75.0279340451793,431.533655984079
1571,3447.825218956634,-71.06350407216244,502.5971600562415
1572,3449.469081841856,-1.9568775270214924,504.5540375832629
1573,3578.38070604173,2.515539861485341e-06,504.5540350677232
1574,3760.3994808343023,3.7375305092400003e-06,504.5540313301926
1575,3981.4450922957835,5.7268562461048754e-06,504.55402560333636
1576,4226.984529417553,9.419969855090887e-06,504.55401618336657
1577,4480.938413995361,1.911866020770951e-05,504.55399706470627
1578,4578.867878698914,147.7533845853925,356.8006124793138
1579,4563.50704621963,139.68896627582066,217.1116462034931
1580,4537.239851987897,114.55671633958818,102.55492986390496
1581,4501.504019601594,74.15890187582514,28.396027988079815
1582,4458.440983725554,21.357980935296023,7.038047052783791
1583,4370.630949520913,-3.584823066681574e-05,7.038082901014457
1584,3872.056171652234,-7.355673619193527e-05,7.038156457750649
1585,3758.97080233303,-9.54700144084495e-05,7.038251927765055
1586,3655.6657691220043,-0.00012868913174692758,7.038380616896802
1587,3569.32261428578,-0.00017667738810355377,7.038557294284904
1588,3506.001103329287,-0.00023354779218465933,7.038790842077087
1589,3470.2114803477866,-0.00026838442079999244,7.039059226497887
1590,3464.5913720049607,-0.0002484010220687879,7.039307627519953
1591,3209.401838188575,-0.00022919999258149857,7.039536827512534
1592,2998.4292845568134,-0.0003196199142749432,7.039856447426808
1593,2893.676326812123,-41.78663523034603,48.82649167777283
1594,2935.3387864167316,-156.84737016765843,205.67386184543128
1595,2985.0587798075803,-202.15625725608885,407.8301191015201
1596,3042.788897716325,-178.06046767366448,585.8905867751846
1597,3098.2137757978808,-80.00266644459043,665.8932532197751
1598,3232.616785628387,-8.37020799567943e-05,665.8933369218552
1599,3492.9651555508967,-3.937656954693023e-05,665.8933762984245
1600,3781.052089967065,-3.797763500634521e-05,665.8934142760594
1601,4076.6936848467208,-3.8145243380687716e-05,665.893452421303
1602,4359.108933242542,-4.012977112843655e-05,665.8934925510739
1603,4325.764617523844,-4.498096910402182e-05,665.8935375320432
1604,4260.746118969008,-5.399485961267425e-05,665.8935915269028
1605,4167.66895252022,-6.935199664111024e-05,665.8936608788994
1606,4052.028092089903,-0.00032692880800248305,665.8939878077073
